"","year","plan_name","state","return_1yr","aal","mva","arr","payroll","payroll_growth_assumption","total_nc_pct","total_proj_adec_pct","refunds","benefit_payments","total_benefits"
"1193",2018,"Nevada Public Employees Retirement System (NVPERS)*","Nevada",0.086,42912826980,32103774000,0.075,5431074656,0.055,0.16388,0.25217,-24404000,1972568600,-1996972600
"1194",2019,"Nevada Public Employees Retirement System (NVPERS)*","Nevada",0.085,44994435660,34242125697,0.075,5651370939,NA,0.16187,0.26292,-27024730,2116887000,-2143911730
"1195",2001,"New Hampshire Retirement System (RS)*","New Hampshire",-0.067,3842602000,4004192000,0.09,1615871000,0,0,0,-16979000,199772670,-216751670
"1196",2002,"New Hampshire Retirement System (RS)*","New Hampshire",-0.064,4196314000,3498997000,0.09,1700164000,0,0,0,-15278000,223214160,-238492160
"1197",2003,"New Hampshire Retirement System (RS)*","New Hampshire",0.025,4669192000,3486635000,0.09,1872879000,0,0,0,-15223000,246655660,-261878660
"1198",2004,"New Hampshire Retirement System (RS)*","New Hampshire",0.149,5029877000,3949350000,0.09,1958586000,0,0,0,-16781000,246655660,-263436660
"1199",2005,"New Hampshire Retirement System (RS)*","New Hampshire",0.101,5991026000,4282672000,0.09,2043568000,0.055,0,0,-19991000,296354000,-316345000
"1200",2006,"New Hampshire Retirement System (RS)*","New Hampshire",0.1,6402875000,4666396000,0.085,2141016000,0,0,0,-29382000,327058500,-356440500
"1201",2007,"New Hampshire Retirement System (RS)*","New Hampshire",0.16,7259715170,5795605000,0.085,2195339382,0.045,0.1077,0.1726,-34080000,357763000,-391843000
"1202",2008,"New Hampshire Retirement System (RS)*","New Hampshire",-0.046,7821316352,5425204000,0.085,2308320669,0.045,0.1058,0.1661,-32297000,400440000,-432737000
"1203",2009,"New Hampshire Retirement System (RS)*","New Hampshire",-0.181,8475051817,4315256000,0.085,2448287042,0.045,0.1072,0.1883,-24204000,443325000,-467529000
"1204",2010,"New Hampshire Retirement System (RS)*","New Hampshire",0.129,8953932346,4847852000,0.085,2481383620,0.045,0.1072,0.192,-21851000,482055000,-503906000
"1205",2011,"New Hampshire Retirement System (RS)*","New Hampshire",0.23,9998251218,5857425000,0.0775,2517779470,0.0375,0.106,0.2052,-22830000,514348000,-537178000
"1206",2012,"New Hampshire Retirement System (RS)*","New Hampshire",0.009,10361600451,5750327000,0.0775,2487757437,0.0375,0.1051,0.2143,-26535000,544018000,-570553000
"1207",2013,"New Hampshire Retirement System (RS)*","New Hampshire",0.145,10708768437,6404984000,0.0775,2501741708,0.0375,0.10177,0.21267,-23191000,573145000,-596336000
"1208",2014,"New Hampshire Retirement System (RS)*","New Hampshire",0.176,11045173866,7390628000,0.0775,2507898809,0.0375,0.10082,0.20516,-26120000,602669000,-628789000
"1209",2015,"New Hampshire Retirement System (RS)*","New Hampshire",0.035,12303635908,7509926000,0.0775,2575030210,0.0375,0.10437,0.22981,-26345000,637022000,-663367000
"1210",2016,"New Hampshire Retirement System (RS)*","New Hampshire",0.01,12732865722,7434318000,0.0725,2601403606,0.0375,0,0,-24233000,678275000,-702508000
"1211",2017,"New Hampshire Retirement System (RS)*","New Hampshire",0.135,13208449374,8253988000,0.0725,2667611532,0.0325,0.10166,0.22889,-23408000,713112000,-736520000
"1212",2018,"New Hampshire Retirement System (RS)*","New Hampshire",0.089,13703148691,8836867000,0.0725,2752235069,0.0325,NA,NA,-24010000,749431000,-773441000
"1213",2019,"New Hampshire Retirement System (RS)*","New Hampshire",0.067,14075344000,9170773000,0.0725,2825006000,NA,NA,NA,-23464000,788636310,-812100310
"1214",2001,"New Jersey Public Employees Retirement System (PERS)*","New Jersey",-0.104,23705501860,24381519290,0.0875,8528722526,0,0.11194,0.06011,-74428304,1038880100,-1113308404
"1215",2002,"New Jersey Public Employees Retirement System (PERS)*","New Jersey",-0.09,25689891590,21485732585,0.0875,9045474004,0,0.09741,0.05836,-70520434,1221794000,-1292314434
"1216",2003,"New Jersey Public Employees Retirement System (PERS)*","New Jersey",0.033,27829311920,20960536897,0.0875,9387845002,0,0.09613,0.06745,-67253681,1427635800,-1494889481
"1217",2004,"New Jersey Public Employees Retirement System (PERS)*","New Jersey",0.141,29698317490,23032224156,0.0825,9892178852,0,0.09643,0.07687,-65677159,1524572900,-1590250059
"1218",2005,"New Jersey Public Employees Retirement System (PERS)*","New Jersey",0.087,31774386190,23914516673,0.0825,10444293810,0,0.09769,0.12042,-65486887,1635940000,-1701426887
"1219",2006,"New Jersey Public Employees Retirement System (PERS)*","New Jersey",0.098,35071664290,25308844756,0.0825,10983873430,0,0.10513,0.14337,-70271522,1764757800,-1835029322
"1220",2007,"New Jersey Public Employees Retirement System (PERS)*","New Jersey",0.171,37793090190,28375046264,0.0825,11418467820,0,0.10901,0.15271,-77345336,1931130000,-2008475336
"1221",2008,"New Jersey Public Employees Retirement System (PERS)*","New Jersey",-0.0266,40245886650,27236955803,0.0825,11815800830,0,0.1097,0.16729,-93590971,2065934500,-2159525471
"1222",2009,"New Jersey Public Employees Retirement System (PERS)*","New Jersey",-0.1427,44470403160,22542811691,0.0825,11995447140,0,0.11539,0.1966,-96087637,2275404500,-2371492137
"1223",2010,"New Jersey Public Employees Retirement System (PERS)*","New Jersey",0.1336,41347836065,24332712406,0.0825,11981354783,0,0.10477,0.20222,-97951726,2399612300,-2497564026
"1224",2011,"New Jersey Public Employees Retirement System (PERS)*","New Jersey",0.1803,43328332381,26994433328,0.0795,11609042726,0,0.10456,0.22013,-110111035,2675144000,-2785255035
"1225",2012,"New Jersey Public Employees Retirement System (PERS)*","New Jersey",0.0252,45392622980,26383437998,0.079,11433091635,0,0.10061,0.22681,-108618263,2829088300,-2937706563
"1226",2013,"New Jersey Public Employees Retirement System (PERS)*","New Jersey",0.1178,46999739949,27920036174,0.079,11448531000,0,0.09219,0.21878,-117985236,2957045000,-3075030236
"1227",2014,"New Jersey Public Employees Retirement System (PERS)*","New Jersey",0.1687,49097768138,28999581773,0.079,11441433226,0,0.09521,0.21716,-125688269,3106277800,-3231966069
"1228",2015,"New Jersey Public Employees Retirement System (PERS)*","New Jersey",0.0416,51067402498,28553566906,0.079,11320198747,0,0.09488,0.22712,-137886336,3294103800,-3431990136
"1229",2016,"New Jersey Public Employees Retirement System (PERS)*","New Jersey",-0.0093,53085686728,26762070610,0.0765,11296345312,0,0.09293,0.23523,-136328442,3450783800,-3587112242
"1230",2017,"New Jersey Public Employees Retirement System (PERS)*","New Jersey",0.1307,55563277665,28464239518,0.075,11348107183,0,0.10077,0.26149,-143601094,3632072500,-3775673594
"1231",2018,"New Jersey Public Employees Retirement System (PERS)*","New Jersey",0.0906,56849344164,29472374536,0.075,11440021762,0.03,0.09834,0.2666,-122608146,3765640000,-3888248146
"1232",2019,"New Jersey Public Employees Retirement System (PERS)*","New Jersey",0.0611254700854701,58162110957.9426,30384399629.5443,0.075,11783222414.86,0.03,0.09834,0.2666,NA,NA,-4004895590.38
"1233",2001,"New Jersey Teachers’ Pension & Annuity Fund (TRS)*","New Jersey",-0.104,32745357190,30930228496,0.0875,7316493613,0.05,0.13776,0.07409,-23730536,1282856600,-1306587136
"1234",2002,"New Jersey Teachers’ Pension & Annuity Fund (TRS)*","New Jersey",-0.09,35146591840,27214201063,0.0875,7764690616,0.05,0.13708,0.13331,-22624415,1534472600,-1557097015
"1235",2003,"New Jersey Teachers’ Pension & Annuity Fund (TRS)*","New Jersey",0.033,37383732880,26548843310,0.0875,8160160573,0.05,0.13604,0.15265,-25877665,1684758600,-1710636265
"1236",2004,"New Jersey Teachers’ Pension & Annuity Fund (TRS)*","New Jersey",0.141,40447690340,28719723964,0.0825,8550696296,0.04,0.14384,0.18374,-28737720,1831764000,-1860501720
"1237",2005,"New Jersey Teachers’ Pension & Annuity Fund (TRS)*","New Jersey",0.087,43967927300,29631612619,0.0825,8988957185,0.04,0.14442,0.20611,-29235759,2016612100,-2045847859
"1238",2006,"New Jersey Teachers’ Pension & Annuity Fund (TRS)*","New Jersey",0.098,46539868650,30936387231,0.0825,9325583176,0.04,0.14387,0.21606,-33211383,2210849000,-2244060383
"1239",2007,"New Jersey Teachers’ Pension & Annuity Fund (TRS)*","New Jersey",0.171,49161247360,34526663135,0.0825,9675320435,0.04,0.14163,0.22027,-36509132,2427632800,-2464141932
"1240",2008,"New Jersey Teachers’ Pension & Annuity Fund (TRS)*","New Jersey",-0.0266,51754814520,32315484077,0.0825,10039697937,0.04,0.14081,0.23349,-40716544,2627478300,-2668194844
"1241",2009,"New Jersey Teachers’ Pension & Annuity Fund (TRS)*","New Jersey",-0.1427,54576061020,25038820828,0.0825,10352355797,0.04,0.14011,0.25852,-41197344,2842667800,-2883865144
"1242",2010,"New Jersey Teachers’ Pension & Annuity Fund (TRS)*","New Jersey",0.1336,49543347849,25892495833,0.0825,10656562212,0.04,0.12348,0.26648,-41945223,2957518300,-2999463523
"1243",2011,"New Jersey Teachers’ Pension & Annuity Fund (TRS)*","New Jersey",0.1803,51406540290,27486197261,0.0795,10413771150,0,0.1227,0.29494,-44612416,3285419800,-3330032216
"1244",2012,"New Jersey Teachers’ Pension & Annuity Fund (TRS)*","New Jersey",0.0252,52417751753,25544836250,0.079,10485750238,0,0.1128,0.30107,-40911455,3462975800,-3503887255
"1245",2013,"New Jersey Teachers’ Pension & Annuity Fund (TRS)*","New Jersey",0.1178,53645477966,26059372741,0.079,10706356863,0,0.1108,0.2821,-47225502,3591007500,-3638233002
"1246",2014,"New Jersey Teachers’ Pension & Annuity Fund (TRS)*","New Jersey",0.1687,53749976641,27282252461,0.079,10321602216,0,0.10409,0.29889,-48569511,3750680300,-3799249811
"1247",2015,"New Jersey Teachers’ Pension & Annuity Fund (TRS)*","New Jersey",0.0416,55359377071,25604797560,0.079,10448856269,0,0.10032,0.31444,-57795789,3916956300,-3974752089
"1248",2016,"New Jersey Teachers’ Pension & Annuity Fund (TRS)*","New Jersey",-0.0093,57865971163,22717862967,0.0765,10583312403,0,0.10995,0.33856,-57928018,4067575000,-4125503018
"1249",2017,"New Jersey Teachers’ Pension & Annuity Fund (TRS)*","New Jersey",0.1307,63028940941,23056161829,0.075,10771938915,0,0.12638,0.30002,-68191977,4184662300,-4252854277
"1250",2018,"New Jersey Teachers’ Pension & Annuity Fund (TRS)*","New Jersey",0.0906,60971919315,22991116840,0.075,10823504797,0.03,0.09838,0.28093,-55907156,4295446500,-4351353656
"1251",2019,"New Jersey Teachers’ Pension & Annuity Fund (TRS)*","New Jersey",0.0611254700854701,62035032281.8595,23005783433.5474,0.075,11148209940.91,0.03,0.09838,0.28093,NA,NA,-4481894265.68
"1252",2001,"New Mexico Educational Retirement Board (ERB)*","New Mexico",-0.101,8070300000,6667001941,0.08,1819600000,0.03,0.1272,0.1625,-23684106,339158220,-362842326
"1253",2002,"New Mexico Educational Retirement Board (ERB)*","New Mexico",-0.0873,8.748e+09,6013355928,0.08,1978500000,0.03,0.1272,0.1625,-20103972,363888410,-383992382
"1254",2003,"New Mexico Educational Retirement Board (ERB)*","New Mexico",0.028,9266600000,6083358784,0.08,2032500000,0.0375,0.1292,0.1693,-21132480,397691500,-418823980
"1255",2004,"New Mexico Educational Retirement Board (ERB)*","New Mexico",0.1539,9927100000,6911545120,0.08,2142400000,0.0375,0.1292,0.1827,-21859555,425096910,-446956465
"1256",2005,"New Mexico Educational Retirement Board (ERB)*","New Mexico",0.0986,10591800000,7451138286,0.08,2209100000,0.0375,0.1356,0.2018,-23444332,459151190,-482595522
"1257",2006,"New Mexico Educational Retirement Board (ERB)*","New Mexico",0.123,11436300000,8219289974,0.08,2219400000,0.0375,0.1356,0.2226,-24062559,504112880,-528175439
"1258",2007,"New Mexico Educational Retirement Board (ERB)*","New Mexico",0.176,12190080577,9455795853,0.08,2341146395,0.0375,0.1356,0.21665,-23335088,547713440,-571048528
"1259",2008,"New Mexico Educational Retirement Board (ERB)*","New Mexico",-0.062,12966995130,8770044039,0.08,2491708606,0.0375,0.1356,0.2144,-23729865,586160060,-609889925
"1260",2009,"New Mexico Educational Retirement Board (ERB)*","New Mexico",-0.173,13883273082,7113651700,0.08,2585739292,0.0375,0.1248,0.2185,-24051878,626652880,-650704758
"1261",2010,"New Mexico Educational Retirement Board (ERB)*","New Mexico",0.182,14353509423,8232523434,0.08,2575789471,0.0375,0.1248,0.2279,-24573831,659281380,-683855211
"1262",2011,"New Mexico Educational Retirement Board (ERB)*","New Mexico",0.197,15293072424,9588562941,0.0775,2523816000,0.0375,0.1383,0.2569,-29286820,710132810,-739419630
"1263",2012,"New Mexico Educational Retirement Board (ERB)*","New Mexico",0.02,15836972530,9488961169,0.0775,2495275534,0.0375,0.1379,0.2699,-34520423,767926880,-802447303
"1264",2013,"New Mexico Educational Retirement Board (ERB)*","New Mexico",0.11,16362279203,10191698803,0.0775,2516874274,0.035,0.1316,0.2757,-35882999,854733250,-890616249
"1265",2014,"New Mexico Educational Retirement Board (ERB)*","New Mexico",0.146,16971321732,11346075825,0.0775,2538882656,0.035,0.1311,0.2702,-34561687,907444060,-942005747
"1266",2015,"New Mexico Educational Retirement Board (ERB)*","New Mexico",0.04,18014425002,11497723115,0.0775,2610297095,0.035,0.1298,0.2748,-32313405,0,-32313405
"1267",2016,"New Mexico Educational Retirement Board (ERB)*","New Mexico",0.026,18536428261,11532837951,0.0775,2612044477,0.035,0.13,0.28,-34988313,0,-34988313
"1268",2017,"New Mexico Educational Retirement Board (ERB)*","New Mexico",0.12,19870697632,12509355910,0.0725,2591195672,0.03,0.1362,0.3089,-30456202,0,-30456202
"1269",2018,"New Mexico Educational Retirement Board (ERB)*","New Mexico",0.083,20457996102,12970300855,0.0725,2609168136,0.03,0.1368,0.3148,-34077309,NA,NA
"1270",2019,"New Mexico Educational Retirement Board (ERB)*","New Mexico",0.073,20457996102,13544691114,0.0725,2797685921,NA,0.1368,0.3148,-37922681,NA,NA
"1271",2001,"New Mexico Public Employees Retirement Association (PERA)*","New Mexico",-0.0185,7876574893,7999047423,0.08,1318274517,0.05,0.20191,0.24544,-27357500,309090470,-336447970
"1272",2002,"New Mexico Public Employees Retirement Association (PERA)*","New Mexico",-0.0207,8498751682,7824829633,0.08,1396209000,0.05,0.20203,0.24229,-25624513,337043560,-362668073
"1273",2003,"New Mexico Public Employees Retirement Association (PERA)*","New Mexico",0.0371,9215945484,8084949036,0.08,1437357206,0.05,0.20456,0.24583,-25985842,371097630,-397083472
"1274",2004,"New Mexico Public Employees Retirement Association (PERA)*","New Mexico",0.1555,9950224296,9287742499,0.08,1499069439,0.05,0.21131,0.2395,-28146201,412515090,-440661291
"1275",2005,"New Mexico Public Employees Retirement Association (PERA)*","New Mexico",0.0985,10902768775,10119069868,0.08,1607838716,0.045,0.20501,0.23883,-29416645,437138220,-466554865
"1276",2006,"New Mexico Public Employees Retirement Association (PERA)*","New Mexico",0.1174,11781722238,11215016115,0.08,1774918446,0.045,0.20522,0.23566,-30245512,480396940,-510642452
"1277",2007,"New Mexico Public Employees Retirement Association (PERA)*","New Mexico",0.1808,12962480229,13111049064,0.08,1908519615,0.045,0.20512,0.23717,-34589598,525546500,-560136098
"1278",2008,"New Mexico Public Employees Retirement Association (PERA)*","New Mexico",-0.074,13740335321,11936715597,0.08,1965064160,0.045,0.20511,0.25081,-31328433,570001810,-601330243
"1279",2009,"New Mexico Public Employees Retirement Association (PERA)*","New Mexico",-0.2411,14908279200,8795819141,0.08,2081259498,0.045,0.2122,0.2703,-31668787,615918500,-647587287
"1280",2010,"New Mexico Public Employees Retirement Association (PERA)*","New Mexico",0.1502,15601461460,10016491331,0.08,1993516921,0.045,0.2065,0.293,-32734673,671618000,-704352673
"1281",2011,"New Mexico Public Employees Retirement Association (PERA)*","New Mexico",0.225,16826392409,11994454699,0.0775,1935013761,0.04,0.2085,0.3449,-43107776,735151630,-778259406
"1282",2012,"New Mexico Public Employees Retirement Association (PERA)*","New Mexico",-0.0038,17788043847,11600023989,0.0775,1994280107,0.04,0.2082,0.3726,-45771456,798543000,-844314456
"1283",2013,"New Mexico Public Employees Retirement Association (PERA)*","New Mexico",0.1326,17057380022,12707814003,0.0775,2049737510,0.04,0.1892,0.3088,-45113887,872433380,-917547267
"1284",2014,"New Mexico Public Employees Retirement Association (PERA)*","New Mexico",0.174,17784376686,14428500519,0.0775,2102265325,0.035,0.1667,0.2867,-47376975,938822750,-986199725
"1285",2015,"New Mexico Public Employees Retirement Association (PERA)*","New Mexico",0.0184,18786486550,14255528544,0.0775,2248254276,0.035,0.1658,0.2886,-46010197,994731250,-1040741447
"1286",2016,"New Mexico Public Employees Retirement Association (PERA)*","New Mexico",0.0049,19474241384,13826658367,0.0775,2135171462,0.0325,0.1607,0.2972,-44937505,1049143800,-1094081305
"1287",2017,"New Mexico Public Employees Retirement Association (PERA)*","New Mexico",0.111,20194698290,14798917911,0.0775,2204414890,0.0275,0.1581,0.2969,-44396305,1092154000,-1136550305
"1288",2018,"New Mexico Public Employees Retirement Association (PERA)*","New Mexico",0.065,21313451183,15210482641,0.0725,2221079274,0.03,0.1659,0.3257,-50288373,1150712900,-1201001273
"1289",2019,"New Mexico Public Employees Retirement Association (PERA)*","New Mexico",0.056,22162998348,15507545549,0.0725,2271770279,NA,0.1626,0.334,-54336708,1209769600,-1264106308
"1290",2001,"New York State & Local Employees Retirement System*","New York",-0.0865,84113372000,96463205000,0.08,1.7981e+10,0,0.00610000034794211,0.0061,0,2948011500,-2948011500
"1291",2002,"New York State & Local Employees Retirement System*","New York",0.0276,89052636000,95420126000,0.08,1.876e+10,0,0,0,0,3232072500,-3232072500
"1292",2003,"New York State & Local Employees Retirement System*","New York",-0.102,91576965000,82555325000,0.08,1.8969e+10,0,0.115200005471706,0.1152,0,3516133800,-3516133800
